insertion,1000,0.00744546
selection,1000,0.0033659
quick,1000,0.0229647
bubble,5000,0.287261
insertion,5000,0.188843
selection,5000,0.112116
quick,5000,0.539453
bubble,5000,0.26051
insertion,5000,0.160058
selection,5000,0.0765652
quick,5000,0.51434
bubble,5000,0.248524
insertion,5000,0.158241
selection,5000,0.0751924
quick,5000,0.49894
bubble,5000,0.260995
insertion,5000,0.180987
selection,5000,0.0811595
quick,5000,0.496753
bubble,5000,0.244946
insertion,5000,0.157303
selection,5000,0.0784326
quick,5000,0.494213
bubble,5000,0.233028
insertion,5000,0.153848
selection,5000,0.0711834
quick,5000,0.469053
bubble,5000,0.236187
insertion,5000,0.160237
selection,5000,0.0790968
quick,5000,0.491612
bubble,5000,0.234234
insertion,5000,0.152406
selection,5000,0.0716632
quick,5000,0.468571
bubble,5000,0.246413
insertion,5000,0.156447
selection,5000,0.0740543
quick,5000,0.469275
bubble,5000,0.23254
insertion,5000,0.152693
selection,5000,0.0727237
quick,5000,0.466733
bubble,5000,0.237649
insertion,5000,0.159683
selection,5000,0.0713083
quick,5000,0.469821
bubble,5000,0.232592
insertion,5000,0.150127
selection,5000,0.0715415
quick,5000,0.494774
bubble,5000,0.232891
insertion,5000,0.149841
selection,5000,0.0713953
quick,5000,0.464465
bubble,5000,0.237891
insertion,5000,0.163135
selection,5000,0.0774545
quick,5000,0.487331
bubble,5000,0.236287
insertion,5000,0.150144
selection,5000,0.0712863
quick,5000,0.468758
bubble,5000,0.241254
insertion,5000,0.157703
selection,5000,0.071967
quick,5000,0.469789
bubble,5000,0.232743
insertion,5000,0.15018
selection,5000,0.0712683
quick,5000,0.487116
bubble,5000,0.233097
insertion,5000,0.150327
selection,5000,0.0717039
quick,5000,0.472379
bubble,5000,0.25993
insertion,5000,0.160337
selection,5000,0.0762007
quick,5000,0.484934
bubble,5000,0.239589
insertion,5000,0.151153
selection,5000,0.0753545
quick,5000,0.47467
bubble,5000,0.234233
insertion,5000,0.151028
selection,5000,0.0737418
quick,5000,0.481525
bubble,5000,0.238862
insertion,5000,0.152554
selection,5000,0.0760039
quick,5000,0.509239
bubble,5000,0.244275
insertion,5000,0.157384
selection,5000,0.0758955
quick,5000,0.495081
bubble,5000,0.248739
insertion,5000,0.161125
selection,5000,0.0758406
quick,5000,0.478217
bubble,5000,0.234232
insertion,5000,0.15043
selection,5000,0.0717187
quick,5000,0.480601
bubble,5000,0.232831
insertion,5000,0.152399
selection,5000,0.0745505
quick,5000,0.468185
bubble,5000,0.241236
insertion,5000,0.161189
selection,5000,0.0770589
quick,5000,0.490208
bubble,5000,0.233437
insertion,5000,0.150118
selection,5000,0.071738
quick,5000,0.472088
bubble,5000,0.239746
insertion,5000,0.149942
selection,5000,0.071412
quick,5000,0.470887
bubble,5000,0.23437
insertion,5000,0.149847
selection,5000,0.073014
quick,5000,0.492829
bubble,5000,0.235707
insertion,5000,0.150629
selection,5000,0.071687
quick,5000,0.470337
bubble,5000,0.254381
insertion,5000,0.159062
selection,5000,0.075611
quick,5000,0.477799
bubble,5000,0.234048
insertion,5000,0.155723
selection,5000,0.0757002
quick,5000,0.474324
bubble,5000,0.240081
insertion,5000,0.150334
selection,5000,0.0716066
quick,5000,0.474091
bubble,5000,0.235761
insertion,5000,0.150863
selection,5000,0.0721008
quick,5000,0.496583
bubble,5000,0.233298
insertion,5000,0.149952
selection,5000,0.071204
quick,5000,0.469837
bubble,5000,0.249547
insertion,5000,0.161577
selection,5000,0.0744017
quick,5000,0.478263
bubble,5000,0.234616
insertion,5000,0.151357
selection,5000,0.071892
quick,5000,0.472681
bubble,5000,0.232913
insertion,5000,0.149991
selection,5000,0.0713149
quick,5000,0.469207
bubble,5000,0.232933
insertion,5000,0.150308
selection,5000,0.0724253
quick,5000,0.496566
bubble,5000,0.232688
insertion,5000,0.150009
selection,5000,0.0712755
quick,5000,0.471328
bubble,5000,0.252754
insertion,5000,0.160877
selection,5000,0.0737316
quick,5000,0.480036
bubble,5000,0.232816
insertion,5000,0.149816
selection,5000,0.0715636
quick,5000,0.469123
bubble,5000,0.24495
insertion,5000,0.152174
selection,5000,0.071366
quick,5000,0.47038
bubble,5000,0.235403
insertion,5000,0.149973
selection,5000,0.0712272
quick,5000,0.478275
bubble,5000,0.235199
insertion,5000,0.150585
selection,5000,0.0712904
quick,5000,0.465432
bubble,5000,0.253674
insertion,5000,0.15623
selection,5000,0.0740926
quick,5000,0.469801
bubble,5000,0.25021
insertion,5000,0.161086
selection,5000,0.0767026
quick,5000,0.493907
bubble,5000,0.261598
insertion,5000,0.165067
selection,5000,0.0801773
quick,5000,0.487839
bubble,5000,0.257049
insertion,5000,0.160367
selection,5000,0.0763385
quick,5000,0.503897
bubble,10000,0.984107
insertion,10000,0.636324
selection,10000,0.305059
quick,10000,1.99182
bubble,10000,0.973285
insertion,10000,0.636553
selection,10000,0.297015
quick,10000,1.86148
bubble,10000,0.946992
insertion,10000,0.639085
selection,10000,0.293577
quick,10000,1.86909
bubble,10000,0.937654
insertion,10000,0.60478
selection,10000,0.285539
quick,10000,1.90387
bubble,10000,0.977223
insertion,10000,0.609128
selection,10000,0.287214
quick,10000,1.89057
bubble,10000,0.935768
insertion,10000,0.60068
selection,10000,0.30196
quick,10000,1.88117
bubble,10000,1.01273
insertion,10000,0.635314
selection,10000,0.2846
quick,10000,1.89901
bubble,10000,0.939224
insertion,10000,0.603952
selection,10000,0.299519
quick,10000,1.88533
bubble,10000,0.974484
insertion,10000,0.612058
selection,10000,0.288026
quick,10000,1.88006
bubble,10000,0.939492
insertion,10000,0.610018
selection,10000,0.287625
quick,10000,1.89933
bubble,10000,0.935657
insertion,10000,0.608568
selection,10000,0.306274
quick,10000,1.8953
bubble,10000,0.936895
insertion,10000,0.606097
selection,10000,0.306993
quick,10000,1.87972
bubble,10000,0.9362
insertion,10000,0.632698
selection,10000,0.318467
quick,10000,1.95853
bubble,10000,1.01576
insertion,10000,0.677016
selection,10000,0.302222
quick,10000,1.98247
bubble,10000,0.997154
insertion,10000,0.642678
selection,10000,0.303362
quick,10000,1.9109
bubble,10000,0.962966
insertion,10000,0.622801
selection,10000,0.28763
quick,10000,1.86168
bubble,10000,0.935976
insertion,10000,0.603146
selection,10000,0.296233
quick,10000,1.89411
bubble,10000,0.972839
insertion,10000,0.623938
selection,10000,0.287159
quick,10000,1.88863
bubble,10000,0.97486
insertion,10000,0.608907
selection,10000,0.287861
quick,10000,1.90011
bubble,10000,0.93577
insertion,10000,0.603157
selection,10000,0.289429
quick,10000,1.95689
bubble,10000,0.939937
insertion,10000,0.608646
selection,10000,0.308013
quick,10000,1.88869
bubble,10000,0.977356
insertion,10000,0.605935
selection,10000,0.285661
quick,10000,1.88661
bubble,10000,0.961968
insertion,10000,0.605329
selection,10000,0.284988
quick,10000,1.90351
bubble,10000,0.937269
insertion,10000,0.613063
selection,10000,0.306437
quick,10000,1.89997
bubble,10000,0.97603
insertion,10000,0.610594
selection,10000,0.28874
quick,10000,1.88327
bubble,10000,0.93932
insertion,10000,0.603123
selection,10000,0.284857
quick,10000,1.89913
bubble,10000,0.94506
insertion,10000,0.640543
selection,10000,0.304194
quick,10000,1.96352
bubble,10000,1.03766
insertion,10000,0.635722
selection,10000,0.306335
quick,10000,2.01032
bubble,10000,0.941914
insertion,10000,0.602833
selection,10000,0.286028
quick,10000,1.89517
bubble,10000,0.937917
insertion,10000,0.655036
selection,10000,0.310854
quick,10000,1.93876
bubble,10000,0.99695
insertion,10000,0.642083
selection,10000,0.296881
quick,10000,1.94622
bubble,10000,1.01844
insertion,10000,0.812097
selection,10000,0.382659
quick,10000,1.94534
bubble,10000,0.97045
insertion,10000,0.61627
selection,10000,0.285606
quick,10000,1.87279
bubble,10000,0.936788
insertion,10000,0.617057
selection,10000,0.304445
quick,10000,1.87762
bubble,10000,0.958006
insertion,10000,0.628447
selection,10000,0.295177
quick,10000,1.86954
bubble,10000,0.968644
insertion,10000,0.606071
selection,10000,0.285604
quick,10000,1.90297
bubble,10000,0.989494
insertion,10000,0.636823
selection,10000,0.305249
quick,10000,2.00862
bubble,10000,0.984318
insertion,10000,0.65759
selection,10000,0.338528
quick,10000,2.00111
bubble,10000,1.06623
insertion,10000,0.660274
selection,10000,0.303387
quick,10000,1.92376
bubble,10000,0.946861
insertion,10000,0.609876
selection,10000,0.297471
quick,10000,1.90748
bubble,10000,0.94364
insertion,10000,0.646158
selection,10000,0.301737
quick,10000,1.91827
bubble,10000,1.07698
insertion,10000,0.620473
selection,10000,0.296875
quick,10000,1.94368
bubble,10000,0.957242
insertion,10000,0.630526
selection,10000,0.298959
quick,10000,1.9255
bubble,10000,0.997438
insertion,10000,0.700423
selection,10000,0.323995
quick,10000,1.9666
bubble,10000,0.993398
insertion,10000,0.637772
selection,10000,0.299383
quick,10000,1.91183
bubble,10000,0.946899
insertion,10000,0.611053
selection,10000,0.310705
quick,10000,1.90884
bubble,10000,0.982848
insertion,10000,0.6251
selection,10000,0.291738
quick,10000,1.90937
bubble,10000,0.991961
insertion,10000,0.613702
selection,10000,0.289508
quick,10000,1.9388
bubble,10000,0.961956
insertion,10000,0.61291
selection,10000,0.305145
quick,10000,1.91389
bubble,10000,0.942414
insertion,10000,0.605626
selection,10000,0.285088
quick,10000,1.94015
