bubble,10,3.289e-06
insertion,10,2.351e-06
selection,10,2.068e-06
quick,10,2.4238e-05
bubble,10,2.487e-06
insertion,10,3.4507e-05
selection,10,2.478e-06
quick,10,8.2895e-05
bubble,10,2.231e-06
insertion,10,1.948e-06
selection,10,1.863e-06
quick,10,4.0744e-05
bubble,10,1.752e-06
insertion,10,1.538e-06
selection,10,1.944e-06
quick,10,2.6429e-05
bubble,10,1.563e-06
insertion,10,1.409e-06
selection,10,1.823e-06
quick,10,2.6982e-05
bubble,10,1.59e-06
insertion,10,1.505e-06
selection,10,1.767e-06
quick,10,2.6723e-05
bubble,10,1.829e-06
insertion,10,1.372e-06
selection,10,1.76e-06
quick,10,2.5649e-05
bubble,10,1.422e-06
insertion,10,1.33e-06
selection,10,1.737e-06
quick,10,2.6527e-05
bubble,10,1.899e-06
insertion,10,1.43e-06
selection,10,1.635e-06
quick,10,2.6798e-05
bubble,10,2.122e-06
insertion,10,1.8e-06
selection,10,1.892e-06
quick,10,2.3648e-05
bubble,10,1.82e-06
insertion,10,1.539e-06
selection,10,1.796e-06
quick,10,2.3315e-05
bubble,10,1.685e-06
insertion,10,1.377e-06
selection,10,1.731e-06
quick,10,2.5563e-05
bubble,10,2.048e-06
insertion,10,1.617e-06
selection,10,1.797e-06
quick,10,2.5957e-05
bubble,10,1.526e-06
insertion,10,1.36e-06
selection,10,1.699e-06
quick,10,2.4188e-05
bubble,10,1.859e-06
insertion,10,1.518e-06
selection,10,1.776e-06
quick,10,2.5594e-05
bubble,10,1.661e-06
insertion,10,1.366e-06
selection,10,1.718e-06
quick,10,2.5796e-05
bubble,10,1.8e-06
insertion,10,1.489e-06
selection,10,1.74e-06
quick,10,2.5619e-05
bubble,10,2.029e-06
insertion,10,1.577e-06
selection,10,1.765e-06
quick,10,2.6679e-05
bubble,10,1.974e-06
insertion,10,1.592e-06
selection,10,1.829e-06
quick,10,2.5382e-05
bubble,10,1.619e-06
insertion,10,1.416e-06
selection,10,1.722e-06
quick,10,2.4781e-05
bubble,10,1.734e-06
insertion,10,1.388e-06
selection,10,1.681e-06
quick,10,2.9828e-05
bubble,10,2.158e-06
insertion,10,1.605e-06
selection,10,1.704e-06
quick,10,2.6761e-05
bubble,10,1.698e-06
insertion,10,1.624e-06
selection,10,1.804e-06
quick,10,2.6732e-05
bubble,10,1.926e-06
insertion,10,1.562e-06
selection,10,1.834e-06
quick,10,2.5724e-05
bubble,10,1.823e-06
insertion,10,1.487e-06
selection,10,1.815e-06
quick,10,2.9786e-05
bubble,10,1.932e-06
insertion,10,1.529e-06
selection,10,1.734e-06
quick,10,2.4259e-05
bubble,10,1.363e-06
insertion,10,1.298e-06
selection,10,1.74e-06
quick,10,2.4748e-05
bubble,10,2.29e-06
insertion,10,1.703e-06
selection,10,1.808e-06
quick,10,2.5492e-05
bubble,10,1.311e-06
insertion,10,1.385e-06
selection,10,1.829e-06
quick,10,2.9705e-05
bubble,10,1.604e-06
insertion,10,1.445e-06
selection,10,1.691e-06
quick,10,2.6547e-05
bubble,10,1.443e-06
insertion,10,1.5e-06
selection,10,1.771e-06
quick,10,2.5042e-05
bubble,10,1.931e-06
insertion,10,1.658e-06
selection,10,1.843e-06
quick,10,2.5368e-05
bubble,10,1.945e-06
insertion,10,1.629e-06
selection,10,1.799e-06
quick,10,2.5834e-05
bubble,10,1.636e-06
insertion,10,1.53e-06
selection,10,1.676e-06
quick,10,3.0145e-05
bubble,10,1.895e-06
insertion,10,1.41e-06
selection,10,1.786e-06
quick,10,2.3671e-05
bubble,10,1.941e-06
insertion,10,1.622e-06
selection,10,1.802e-06
quick,10,2.4109e-05
